topic,score,sentence,split,sentence_id,sentence_name,video_id,video_name,start,end,word_count,matches
FOOD_AND_DRINK,87,Meringue powder and water.,train,414pAs3SDu0_17,414pAs3SDu0_17-5-rgb_front,414pAs3SDu0,414pAs3SDu0-5-rgb_front,94.11,96.52,4,water
FOOD_AND_DRINK,87,Subsequently it's food grade.,validation,dKumOzqVk3M_10,dKumOzqVk3M_10-8-rgb_front,dKumOzqVk3M,dKumOzqVk3M-8-rgb_front,86.71,88.58,4,food
FOOD_AND_DRINK,87,A little bit more water.,train,03SgrpiJkSw_3,03SgrpiJkSw_3-8-rgb_front,03SgrpiJkSw,03SgrpiJkSw-8-rgb_front,4.94,6.0,5,water
FOOD_AND_DRINK,87,And that is raw food.,train,dcN7W0lxTpE_2,dcN7W0lxTpE_2-8-rgb_front,dcN7W0lxTpE,dcN7W0lxTpE-8-rgb_front,12.91,14.83,5,food
FOOD_AND_DRINK,87,It's almost time for dinner.,train,1HVI7U22egg_11,1HVI7U22egg_11-5-rgb_front,1HVI7U22egg,1HVI7U22egg-5-rgb_front,48.83,50.04,5,dinner
FOOD_AND_DRINK,87,Most of which is water.,train,06St8W_JHok_15,06St8W_JHok_15-5-rgb_front,06St8W_JHok,06St8W_JHok-5-rgb_front,56.98,58.31,5,water
FOOD_AND_DRINK,87,There's no too much water.,train,46WKIipNJt8_11,46WKIipNJt8_11-8-rgb_front,46WKIipNJt8,46WKIipNJt8-8-rgb_front,96.5,97.6,5,water
FOOD_AND_DRINK,87,This is a tasty drink.,test,G3di9jJTqDs_7,G3di9jJTqDs_7-10-rgb_front,G3di9jJTqDs,G3di9jJTqDs-10-rgb_front,37.0,38.34,5,drink
FOOD_AND_DRINK,87,"And then, you put your hot water in.",train,BJebuYFoRis_10,BJebuYFoRis_10-8-rgb_front,BJebuYFoRis,BJebuYFoRis-8-rgb_front,55.0,56.28,8,water
FOOD_AND_DRINK,87,You don't want extra chemicals in your tea.,train,3yjFlBByBX4_2,3yjFlBByBX4_2-1-rgb_front,3yjFlBByBX4,3yjFlBByBX4-1-rgb_front,13.16,15.14,8,tea
FOOD_AND_DRINK,84,"So that's why traditionally today in Europe, most people drink black tea.",train,FaTbGDrP9NI_12,FaTbGDrP9NI_12-8-rgb_front,FaTbGDrP9NI,FaTbGDrP9NI-8-rgb_front,76.75,82.06,12,drink | tea
FOOD_AND_DRINK,84,"We're going to chat for a few minutes, eat some good food.",train,C3W-CV8OHZ4_2,C3W-CV8OHZ4_2-3-rgb_front,C3W-CV8OHZ4,C3W-CV8OHZ4-3-rgb_front,11.48,14.93,12,food | eat
FOOD_AND_DRINK,84,That person like to eat at McDonald's or Burger King or a restaurant.,train,clXjA4Ok8Bs_15,clXjA4Ok8Bs_15-5-rgb_front,clXjA4Ok8Bs,clXjA4Ok8Bs-5-rgb_front,72.75,76.36,13,eat | restaurant
FOOD_AND_DRINK,84,"The salt water is like acid, it will eat right through the fabric.",train,BpZeIf6VvuM_7,BpZeIf6VvuM_7-5-rgb_front,BpZeIf6VvuM,BpZeIf6VvuM-5-rgb_front,45.45,48.66,13,water | eat
FOOD_AND_DRINK,84,"All the way to coffee ice cream, coffee flavored yogurt, caffeinated water, energy drinks.",train,FC1L5gtPmkU_7,FC1L5gtPmkU_7-8-rgb_front,FC1L5gtPmkU,FC1L5gtPmkU-8-rgb_front,38.89,44.97,14,water | coffee
FOOD_AND_DRINK,84,I would like to advocate feeding your cat wet food which contains a lot of water.,train,c4Az5nStT7I_19,c4Az5nStT7I_19-2-rgb_front,c4Az5nStT7I,c4Az5nStT7I-2-rgb_front,128.89,134.14,16,water | food
FOOD_AND_DRINK,82,"""Yes or we could eat bats.""",train,fCk8Md58LK4_14,fCk8Md58LK4_14-4-rgb_front,fCk8Md58LK4,fCk8Md58LK4-4-rgb_front,73.68,75.9,6,eat
FOOD_AND_DRINK,82,Wash your face with fresh water.,test,g0TkUiO7t4I_10,g0TkUiO7t4I_10-8-rgb_front,g0TkUiO7t4I,g0TkUiO7t4I-8-rgb_front,88.1,90.47,6,water
FOOD_AND_DRINK,82,You can't eat that much fish.,train,1Vq_uqeckF8_4,1Vq_uqeckF8_4-8-rgb_front,1Vq_uqeckF8,1Vq_uqeckF8-8-rgb_front,7.12,8.44,6,eat
FOOD_AND_DRINK,82,We eat lots and lots of parsley.,train,1PyZfKulLtI_9,1PyZfKulLtI_9-8-rgb_front,1PyZfKulLtI,1PyZfKulLtI-8-rgb_front,54.02,56.21,7,eat
FOOD_AND_DRINK,82,We want to eat this whole fish.,train,1Vq_uqeckF8_32,1Vq_uqeckF8_32-8-rgb_front,1Vq_uqeckF8,1Vq_uqeckF8-8-rgb_front,122.71,123.92,7,eat
FOOD_AND_DRINK,82,You can go save dinner for somebody.,train,-e28snEMnO4_6,-e28snEMnO4_6-5-rgb_front,-e28snEMnO4,-e28snEMnO4-5-rgb_front,35.11,38.23,7,dinner
FOOD_AND_DRINK,82,You don't want to drink from saltwater.,train,biBBePKaQMY_12,biBBePKaQMY_12-4-rgb_front,biBBePKaQMY,biBBePKaQMY-4-rgb_front,56.12,57.91,7,drink
FOOD_AND_DRINK,82,You don't want to use chlorinated water.,train,bUsxa-igAF0_4,bUsxa-igAF0_4-8-rgb_front,bUsxa-igAF0,bUsxa-igAF0-8-rgb_front,27.57,29.57,7,water
FOOD_AND_DRINK,82,You want to know what they eat.,train,bSr7V1-5eUI_9,bSr7V1-5eUI_9-8-rgb_front,bSr7V1-5eUI,bSr7V1-5eUI-8-rgb_front,45.3,47.07,7,eat
FOOD_AND_DRINK,82,"""Yes or we could go out to eat"".",train,fCk8Md58LK4_10,fCk8Md58LK4_10-4-rgb_front,fCk8Md58LK4,fCk8Md58LK4-4-rgb_front,62.76,64.2,8,eat
FOOD_AND_DRINK,82,"Also, you can make a little hobo dinner.",train,2L2Hhr4nMLM_5,2L2Hhr4nMLM_5-5-rgb_front,2L2Hhr4nMLM,2L2Hhr4nMLM-5-rgb_front,34.84,39.81,8,dinner
FOOD_AND_DRINK,82,"And there you have it, a Scrumptious Coffee.",train,2-5R15AFLs8_15,2-5R15AFLs8_15-8-rgb_front,2-5R15AFLs8,2-5R15AFLs8-8-rgb_front,90.82,93.77,8,coffee
FOOD_AND_DRINK,82,Cold water really doesn't give you a lather.,train,1sFvWxhzyJg_7,1sFvWxhzyJg_7-8-rgb_front,1sFvWxhzyJg,1sFvWxhzyJg-8-rgb_front,47.03,49.02,8,water
FOOD_AND_DRINK,82,If the water pulls up underneath your tent.,train,EBmoqACA2tE_8,EBmoqACA2tE_8-8-rgb_front,EBmoqACA2tE,EBmoqACA2tE-8-rgb_front,53.47,55.6,8,water
FOOD_AND_DRINK,82,If you were at a restaurant for example.,train,_dWcUsKVDiU_10,_dWcUsKVDiU_10-8-rgb_front,_dWcUsKVDiU,_dWcUsKVDiU-8-rgb_front,62.88,64.91,8,restaurant
FOOD_AND_DRINK,82,"So, that is your best tasting vodka drink.",train,D9OtAUV9AJY_13,D9OtAUV9AJY_13-8-rgb_front,D9OtAUV9AJY,D9OtAUV9AJY-8-rgb_front,78.29,81.1,8,drink
FOOD_AND_DRINK,82,Then I just run it under the water.,train,16iJ0z4FUqc_23,16iJ0z4FUqc_23-8-rgb_front,16iJ0z4FUqc,16iJ0z4FUqc-8-rgb_front,68.51,69.6,8,water
FOOD_AND_DRINK,82,We keep it in the bucket of water.,train,0t7zBQHtvaM_8,0t7zBQHtvaM_8-5-rgb_front,0t7zBQHtvaM,0t7zBQHtvaM-5-rgb_front,68.42,70.06,8,water
FOOD_AND_DRINK,82,For animals you should ask what does it eat?,train,1F1WadkaAcI_29,1F1WadkaAcI_29-5-rgb_front,1F1WadkaAcI,1F1WadkaAcI-5-rgb_front,95.69,98.35,9,eat
FOOD_AND_DRINK,82,"So, how do you tell the quality of tea?",train,CsdpA_b5P8Q_0,CsdpA_b5P8Q_0-5-rgb_front,CsdpA_b5P8Q,CsdpA_b5P8Q-5-rgb_front,0.32,2.41,9,tea
FOOD_AND_DRINK,82,"Then we are going to need two water cups, alright?",train,3uWEhIUwMrY_10,3uWEhIUwMrY_10-8-rgb_front,3uWEhIUwMrY,3uWEhIUwMrY-8-rgb_front,41.02,44.21,10,water
FOOD_AND_DRINK,79,We have some kind of flavor which will enhance the appetite to drink this white tea.,train,bVioRHqYVpU_3,bVioRHqYVpU_3-8-rgb_front,bVioRHqYVpU,bVioRHqYVpU-8-rgb_front,14.22,19.8,16,drink | tea
FOOD_AND_DRINK,79,"If you're doing the speech right before lunch, you might not want to do a speech about delicious food.",train,03VktV6bl7c_7,03VktV6bl7c_7-8-rgb_front,03VktV6bl7c,03VktV6bl7c-8-rgb_front,35.97,44.51,19,food | lunch
FOOD_AND_DRINK,77,"And, the flowering tea will bloom.",train,BJebuYFoRis_16,BJebuYFoRis_16-8-rgb_front,BJebuYFoRis,BJebuYFoRis-8-rgb_front,79.95,82.74,6,tea
FOOD_AND_DRINK,77,But this drink actually tastes fantastic.,train,46UzcCnmGPk_10,46UzcCnmGPk_10-3-rgb_front,46UzcCnmGPk,46UzcCnmGPk-3-rgb_front,39.28,41.46,6,drink
FOOD_AND_DRINK,77,Food is a backpacker favorite topic.,train,10SU1bmcfAw_0,10SU1bmcfAw_0-5-rgb_front,10SU1bmcfAw,10SU1bmcfAw-5-rgb_front,0.82,2.99,6,food
FOOD_AND_DRINK,77,That is the oils food group.,train,001evy9D-mw_2,001evy9D-mw_2-5-rgb_front,001evy9D-mw,001evy9D-mw-5-rgb_front,16.35,17.92,6,food
FOOD_AND_DRINK,77,This cocktail is called Boat Drink.,train,20ooSJixdyg_0,20ooSJixdyg_0-8-rgb_front,20ooSJixdyg,20ooSJixdyg-8-rgb_front,0.73,3.43,6,drink
FOOD_AND_DRINK,77,"This process keeps green tea, green.",train,cZhGkz4jNnk_6,cZhGkz4jNnk_6-8-rgb_front,cZhGkz4jNnk,cZhGkz4jNnk-8-rgb_front,30.72,33.33,6,tea
FOOD_AND_DRINK,77,Because that water just makes a barrier.,train,EtbvdM_PTy0_13,EtbvdM_PTy0_13-5-rgb_front,EtbvdM_PTy0,EtbvdM_PTy0-5-rgb_front,115.17,117.23,7,water
FOOD_AND_DRINK,77,It is a great dinner for tonight.,train,f1R7MZSlOOg_10,f1R7MZSlOOg_10-5-rgb_front,f1R7MZSlOOg,f1R7MZSlOOg-5-rgb_front,63.5,65.8,7,dinner
FOOD_AND_DRINK,77,Japanese green tea starts with a bush.,train,furfAAKJFvw_2,furfAAKJFvw_2-4-rgb_front,furfAAKJFvw,furfAAKJFvw-4-rgb_front,8.07,9.98,7,tea
FOOD_AND_DRINK,77,"Now, a typical day starts with breakfast.",test,G3FhmHz_7hs_8,G3FhmHz_7hs_8-10-rgb_front,G3FhmHz_7hs,G3FhmHz_7hs-10-rgb_front,38.48,40.97,7,breakfast
PLACES_AND_DIRECTIONS,190,"You can actually go there, left foot and right foot.",validation,48hXSSOwsNE_9,48hXSSOwsNE_9-2-rgb_front,48hXSSOwsNE,48hXSSOwsNE-2-rgb_front,58.05,65.5,10,go there | left | right | there
PLACES_AND_DIRECTIONS,163,"Open it up here, where is it, there it is.",train,1E70qW68aZw_15,1E70qW68aZw_15-5-rgb_front,1E70qW68aZw,1E70qW68aZw-5-rgb_front,97.73,103.93,10,where is | here | there
PLACES_AND_DIRECTIONS,144,I want it right there.,train,1A25qZmkliU_20,1A25qZmkliU_20-8-rgb_front,1A25qZmkliU,1A25qZmkliU-8-rgb_front,112.24,113.43,5,right | there
PLACES_AND_DIRECTIONS,144,"Ok, here we are, right?",train,0vHattAvsqk_0,0vHattAvsqk_0-8-rgb_front,0vHattAvsqk,0vHattAvsqk-8-rgb_front,3.02,6.01,5,right | here
PLACES_AND_DIRECTIONS,141,"There we have the 1-2-3, left-right-left.",train,1ei1kVTw23A_25,1ei1kVTw23A_25-8-rgb_front,1ei1kVTw23A,1ei1kVTw23A-8-rgb_front,139.8,141.9,10,left | right | there
PLACES_AND_DIRECTIONS,139,I want to initiate my bow right here.,train,1Df0aD8AxuE_4,1Df0aD8AxuE_4-5-rgb_front,1Df0aD8AxuE,1Df0aD8AxuE-5-rgb_front,19.79,22.7,8,right | here
PLACES_AND_DIRECTIONS,136,Never go there again.,train,2-zlrJXlOGA_15,2-zlrJXlOGA_15-8-rgb_front,2-zlrJXlOGA,2-zlrJXlOGA-8-rgb_front,94.29,95.17,4,go there | there
PLACES_AND_DIRECTIONS,134,My right and my left.,train,1roNMBxogDE_15,1roNMBxogDE_15-8-rgb_front,1roNMBxogDE,1roNMBxogDE-8-rgb_front,125.52,127.35,5,left | right
PLACES_AND_DIRECTIONS,131,"Meaning that, as I'm coming this way, right.",train,1Q2BYTlbdiE_28,1Q2BYTlbdiE_28-8-rgb_front,1Q2BYTlbdiE,1Q2BYTlbdiE-8-rgb_front,78.68,80.61,8,this way | right
PLACES_AND_DIRECTIONS,129,"All right, here we go.",train,2Az2H4I1v2I_13,2Az2H4I1v2I_13-1-rgb_front,2Az2H4I1v2I,2Az2H4I1v2I-1-rgb_front,85.17,85.75,5,right | here
PLACES_AND_DIRECTIONS,129,This is my home office.,train,01j1UveqztE_5,01j1UveqztE_5-3-rgb_front,01j1UveqztE,01j1UveqztE-3-rgb_front,38.31,39.39,5,home | office
PLACES_AND_DIRECTIONS,129,Where is this monologue going?,train,cEmmjObvNZE_9,cEmmjObvNZE_9-5-rgb_front,cEmmjObvNZE,cEmmjObvNZE-5-rgb_front,38.18,41.26,5,where is
PLACES_AND_DIRECTIONS,126,"There we go, there we go and there we go.",train,1GwUsiOFCHI_3,1GwUsiOFCHI_3-5-rgb_front,1GwUsiOFCHI,1GwUsiOFCHI-5-rgb_front,41.88,45.12,10,go there | there
PLACES_AND_DIRECTIONS,126,As you can see there is quite a bit left over here.,train,52MbWpfvuF0_14,52MbWpfvuF0_14-8-rgb_front,52MbWpfvuF0,52MbWpfvuF0-8-rgb_front,111.96,114.7,12,left | here | there
PLACES_AND_DIRECTIONS,124,Right here.,train,2uM9Vdo_uLQ_1,2uM9Vdo_uLQ_1-8-rgb_front,2uM9Vdo_uLQ,2uM9Vdo_uLQ-8-rgb_front,4.81,5.26,2,right | here
PLACES_AND_DIRECTIONS,124,Right there.,train,5jTzjzuPJ88_12,5jTzjzuPJ88_12-3-rgb_front,5jTzjzuPJ88,5jTzjzuPJ88-3-rgb_front,69.65,70.27,2,right | there
PLACES_AND_DIRECTIONS,124,It's located right here.,train,4YRehZfsLDY_22,4YRehZfsLDY_22-5-rgb_front,4YRehZfsLDY,4YRehZfsLDY-5-rgb_front,140.33,141.23,4,right | here
PLACES_AND_DIRECTIONS,124,"Left, right on toe.",train,-eaisNdrTS4_3,-eaisNdrTS4_3-5-rgb_front,-eaisNdrTS4,-eaisNdrTS4-5-rgb_front,7.18,8.79,4,left | right
PLACES_AND_DIRECTIONS,124,Example number one right there.,train,aOZYGJYBzAo_8,aOZYGJYBzAo_8-8-rgb_front,aOZYGJYBzAo,aOZYGJYBzAo-8-rgb_front,46.45,48.1,5,right | there
PLACES_AND_DIRECTIONS,124,Right now there is non.,train,01G_nWgaYAQ_4,01G_nWgaYAQ_4-3-rgb_front,01G_nWgaYAQ,01G_nWgaYAQ-3-rgb_front,19.76,23.65,5,right | there
PLACES_AND_DIRECTIONS,124,That's a melody right there.,test,g3Cc_1-V31U_18,g3Cc_1-V31U_18-3-rgb_front,g3Cc_1-V31U,g3Cc_1-V31U-3-rgb_front,95.8,96.66,5,right | there
PLACES_AND_DIRECTIONS,124,You don't want your knees going out here right?,train,1IRHEhx1lBs_23,1IRHEhx1lBs_23-5-rgb_front,1IRHEhx1lBs,1IRHEhx1lBs-5-rgb_front,69.74,72.81,9,right | here
PLACES_AND_DIRECTIONS,121,So you start here and your hands are this way.,train,1hB73-7GUFw_8,1hB73-7GUFw_8-5-rgb_front,1hB73-7GUFw,1hB73-7GUFw-5-rgb_front,23.63,27.49,10,this way | here
PLACES_AND_DIRECTIONS,121,Get a little bit of the neck right here and right there.,test,g2nvBjp0loQ_9,g2nvBjp0loQ_9-3-rgb_front,g2nvBjp0loQ,g2nvBjp0loQ-3-rgb_front,58.3,64.19,12,right | here | there
PLACES_AND_DIRECTIONS,119,As you can see right there.,test,G3EYpadwqck_7,G3EYpadwqck_7-5-rgb_front,G3EYpadwqck,G3EYpadwqck-5-rgb_front,40.74,42.0,6,right | there
PLACES_AND_DIRECTIONS,119,That's my fair cyanide right there.,train,1UE7-4mORi0_8,1UE7-4mORi0_8-5-rgb_front,1UE7-4mORi0,1UE7-4mORi0-5-rgb_front,38.58,40.52,6,right | there
PLACES_AND_DIRECTIONS,119,And there's your pin bone right there.,train,1KTyhaoXjBE_16,1KTyhaoXjBE_16-5-rgb_front,1KTyhaoXjBE,1KTyhaoXjBE-5-rgb_front,71.96,76.1,7,right | there
PLACES_AND_DIRECTIONS,119,And we have another lever right here.,test,G2dND014Ps4_16,G2dND014Ps4_16-5-rgb_front,G2dND014Ps4,G2dND014Ps4-5-rgb_front,75.35,77.68,7,right | here
PLACES_AND_DIRECTIONS,119,From here grab onto your right ankle.,train,07mFG9turoU_11,07mFG9turoU_11-5-rgb_front,07mFG9turoU,07mFG9turoU-5-rgb_front,27.72,29.87,7,right | here
PLACES_AND_DIRECTIONS,119,I think there it is right there.,train,1gXWDKek85Y_39,1gXWDKek85Y_39-8-rgb_front,1gXWDKek85Y,1gXWDKek85Y-8-rgb_front,112.12,113.83,7,right | there
PLACES_AND_DIRECTIONS,119,Right here we have a pretend cake.,train,2VaCIOSpIWc_4,2VaCIOSpIWc_4-8-rgb_front,2VaCIOSpIWc,2VaCIOSpIWc-8-rgb_front,16.13,19.12,7,right | here
PLACES_AND_DIRECTIONS,119,Right here we have the main board.,test,G2dND014Ps4_14,G2dND014Ps4_14-5-rgb_front,G2dND014Ps4,G2dND014Ps4-5-rgb_front,69.44,71.33,7,right | here
PLACES_AND_DIRECTIONS,119,Right here we have where it attaches.,train,11G4WcABMWQ_3,11G4WcABMWQ_3-8-rgb_front,11G4WcABMWQ,11G4WcABMWQ-8-rgb_front,25.17,28.59,7,right | here
PLACES_AND_DIRECTIONS,119,"So, we found a wall right here.",train,0vHattAvsqk_3,0vHattAvsqk_3-8-rgb_front,0vHattAvsqk,0vHattAvsqk-8-rgb_front,12.47,14.44,7,right | here
PLACES_AND_DIRECTIONS,119,"This is your starting point, right here.",train,0EXgSf1yN-0_12,0EXgSf1yN-0_12-8-rgb_front,0EXgSf1yN-0,0EXgSf1yN-0-8-rgb_front,66.06,67.62,7,right | here
PLACES_AND_DIRECTIONS,119,We also have this lever right here.,test,G2dND014Ps4_6,G2dND014Ps4_6-5-rgb_front,G2dND014Ps4,G2dND014Ps4-5-rgb_front,33.15,36.4,7,right | here
PLACES_AND_DIRECTIONS,119,"Well, because my bed is right there.",test,FzUdcaxw_vs_11,FzUdcaxw_vs_11-2-rgb_front,FzUdcaxw_vs,FzUdcaxw_vs-2-rgb_front,45.02,47.11,7,right | there
PLACES_AND_DIRECTIONS,119,"Well, we have an orange right here.",train,cQBrXCcfDyc_25,cQBrXCcfDyc_25-5-rgb_front,cQBrXCcfDyc,cQBrXCcfDyc-5-rgb_front,78.49,80.36,7,right | here
PLACES_AND_DIRECTIONS,119,You just went from right to left.,train,EF4dlnqkJ3w_18,EF4dlnqkJ3w_18-8-rgb_front,EF4dlnqkJ3w,EF4dlnqkJ3w-8-rgb_front,54.05,55.58,7,left | right
PLACES_AND_DIRECTIONS,119,And you see that this alignment right here.,train,1W4YokNwUtY_10,1W4YokNwUtY_10-5-rgb_front,1W4YokNwUtY,1W4YokNwUtY-5-rgb_front,67.39,69.25,8,right | here
PLACES_AND_DIRECTIONS,119,And your teres minor connects right in here.,train,0xVO71Gc-ZA_5,0xVO71Gc-ZA_5-5-rgb_front,0xVO71Gc-ZA,0xVO71Gc-ZA-5-rgb_front,40.81,45.18,8,right | here
PLACES_AND_DIRECTIONS,119,"But, right here, we used the pitch play.",train,3qf2Ggfmlf4_12,3qf2Ggfmlf4_12-5-rgb_front,3qf2Ggfmlf4,3qf2Ggfmlf4-5-rgb_front,66.81,69.72,8,right | here
PLACES_AND_DIRECTIONS,119,I am the owner of the store here.,train,3mjTbgSBlhE_1,3mjTbgSBlhE_1-5-rgb_front,3mjTbgSBlhE,3mjTbgSBlhE-5-rgb_front,4.58,5.96,8,here | store
PLACES_AND_DIRECTIONS,119,I have two sides going right down here.,train,-BABPsEWA54_20,-BABPsEWA54_20-3-rgb_front,-BABPsEWA54,-BABPsEWA54-3-rgb_front,100.26,103.41,8,right | here
PLACES_AND_DIRECTIONS,119,I'm going to do that right down here.,train,0-0kX3XoMPQ_1,0-0kX3XoMPQ_1-3-rgb_front,0-0kX3XoMPQ,0-0kX3XoMPQ-3-rgb_front,6.45,12.35,8,right | here
PLACES_AND_DIRECTIONS,119,I'm going to use this shade right here.,train,DEFRl-3IycE_1,DEFRl-3IycE_1-5-rgb_front,DEFRl-3IycE,DEFRl-3IycE-5-rgb_front,6.13,9.52,8,right | here
PLACES_AND_DIRECTIONS,119,"Right there on the nose, like I said.",train,1fZfM65z0zk_20,1fZfM65z0zk_20-8-rgb_front,1fZfM65z0zk,1fZfM65z0zk-8-rgb_front,156.01,157.63,8,right | there
PLACES_AND_DIRECTIONS,119,The handle is right here under your seat.,train,0vHattAvsqk_13,0vHattAvsqk_13-8-rgb_front,0vHattAvsqk,0vHattAvsqk-8-rgb_front,42.44,45.43,8,right | here
PLACES_AND_DIRECTIONS,119,"This, right here, is your standard outfielder's glove.",train,-EsVrbRTMU4_2,-EsVrbRTMU4_2-8-rgb_front,-EsVrbRTMU4,-EsVrbRTMU4-8-rgb_front,6.97,9.56,8,right | here
PLACES_AND_DIRECTIONS,119,You can see right in the corner here.,train,CE23zzfUBDw_28,CE23zzfUBDw_28-5-rgb_front,CE23zzfUBDw,CE23zzfUBDw-5-rgb_front,105.04,106.65,8,right | here
PLACES_AND_DIRECTIONS,119,You can see there are some stairs here.,train,5XSD1NAFaxA_3,5XSD1NAFaxA_3-8-rgb_front,5XSD1NAFaxA,5XSD1NAFaxA-8-rgb_front,13.06,16.84,8,here | there
PLACES_AND_DIRECTIONS,119,"Possum, you know better than getting up here, right?",train,aJpNFZd3uPw_13,aJpNFZd3uPw_13-5-rgb_front,aJpNFZd3uPw,aJpNFZd3uPw-5-rgb_front,52.58,54.87,9,right | here
PLACES_AND_DIRECTIONS,119,We see what he's trying to sell there right?,validation,c_ThRj8eAf0_5,c_ThRj8eAf0_5-8-rgb_front,c_ThRj8eAf0,c_ThRj8eAf0-8-rgb_front,20.82,22.32,9,right | there
PLACES_AND_DIRECTIONS,119,"We call it a foot because it sits on there, right?",train,E-YP10G7QdI_5,E-YP10G7QdI_5-3-rgb_front,E-YP10G7QdI,E-YP10G7QdI-3-rgb_front,30.59,32.62,11,right | there
PLACES_AND_DIRECTIONS,116,And right now I'm talking specifically about organizing and moving into a new home office.,train,1_VJ7epZJAg_1,1_VJ7epZJAg_1-8-rgb_front,1_VJ7epZJAg,1_VJ7epZJAg-8-rgb_front,11.87,17.98,15,right | home | office
PLACES_AND_DIRECTIONS,116,And then we come in here and we'll draw the handle something like this right there.,train,0-0kX3XoMPQ_8,0-0kX3XoMPQ_8-3-rgb_front,0-0kX3XoMPQ,0-0kX3XoMPQ-3-rgb_front,64.9,81.64,16,right | here | there
PLACES_AND_DIRECTIONS,116,"Right there it's still a little bit greasy, but you can hear on the side over here.",train,ck8Pd1xb2hM_11,ck8Pd1xb2hM_11-5-rgb_front,ck8Pd1xb2hM,ck8Pd1xb2hM-5-rgb_front,64.94,70.49,17,right | here | there
PLACES_AND_DIRECTIONS,116,As you can see in this bag right here there is a different pattern all over the bag.,train,1fjObGfnwLI_5,1fjObGfnwLI_5-8-rgb_front,1fjObGfnwLI,1fjObGfnwLI-8-rgb_front,25.19,32.66,18,right | here | there
PLACES_AND_DIRECTIONS,115,"In order to do that, the right side of the loop, versus the left side, which is here on the back, you definitely want the right side of the loop on the front of the needle because if it is placed this way it will twist your stitch, so place it this way so the right side of the loop versus the left side is on the front of the needle facing you.",train,dkJRO_I7d3Q_11,dkJRO_I7d3Q_11-8-rgb_front,dkJRO_I7d3Q,dkJRO_I7d3Q-8-rgb_front,57.71,80.04,73,this way | left | right | here
PLACES_AND_DIRECTIONS,114,This way please.,test,g3X3XE6M2_A_12,g3X3XE6M2_A_12-3-rgb_front,g3X3XE6M2_A,g3X3XE6M2_A-3-rgb_front,47.22,47.87,3,this way
HELP_AND_SAFETY,146,Stay safe and we'll see you next time.,train,e5SqBxoPVzw_7,e5SqBxoPVzw_7-5-rgb_front,e5SqBxoPVzw,e5SqBxoPVzw-5-rgb_front,69.62,71.31,8,safe | stay safe
HELP_AND_SAFETY,146,"Stay safe, and we'll see you next time.",train,-3bw4dQEyF8_8,-3bw4dQEyF8_8-5-rgb_front,-3bw4dQEyF8,-3bw4dQEyF8-5-rgb_front,76.93,78.86,8,safe | stay safe
HELP_AND_SAFETY,141,I'm going to be using my assistant to help me out.,train,0HrO1O6B2dg_1,0HrO1O6B2dg_1-5-rgb_front,0HrO1O6B2dg,0HrO1O6B2dg-5-rgb_front,5.85,8.08,11,help | help me
HELP_AND_SAFETY,126,"Stay safe, and we'll see ya' next time.",test,FZNuNG9UBnw_9,FZNuNG9UBnw_9-1-rgb_front,FZNuNG9UBnw,FZNuNG9UBnw-1-rgb_front,69.17,71.25,8,safe | stay safe
HELP_AND_SAFETY,121,I'm Captain Joe Bruni stay safe and we'll see you next time.,train,2-2lfoZ24hE_11,2-2lfoZ24hE_11-8-rgb_front,2-2lfoZ24hE,2-2lfoZ24hE-8-rgb_front,88.15,91.37,12,safe | stay safe
HELP_AND_SAFETY,121,"I'm Captain Joe Bruni, stay safe and we'll see you next time.",train,2-u7JiruMzo_9,2-u7JiruMzo_9-8-rgb_front,2-u7JiruMzo,2-u7JiruMzo-8-rgb_front,87.45,91.07,12,safe | stay safe
HELP_AND_SAFETY,116,What I'm going to do with my arms is what's going to help me spin a little faster.,test,-g0iPSnQt6w_10,-g0iPSnQt6w_10-1-rgb_front,-g0iPSnQt6w,-g0iPSnQt6w-1-rgb_front,54.45,57.85,18,help | help me
HELP_AND_SAFETY,111,"A lot of stress right now, so I think just whatever that will help me relax.",validation,cw5evdziBB4_20,cw5evdziBB4_20-8-rgb_front,cw5evdziBB4,cw5evdziBB4-8-rgb_front,79.68,85.12,16,help | help me
HELP_AND_SAFETY,104,"If your clothes catch fire, running around won't help.",train,DcFCY1OFhCw_9,DcFCY1OFhCw_9-3-rgb_front,DcFCY1OFhCw,DcFCY1OFhCw-3-rgb_front,32.52,38.97,9,help | fire
HELP_AND_SAFETY,104,"But in this position, we call this ""help side"" defense.",train,55iR3RXwuTA_12,55iR3RXwuTA_12-8-rgb_front,55iR3RXwuTA,55iR3RXwuTA-8-rgb_front,71.86,75.3,10,help | call
HELP_AND_SAFETY,104,You just want to be careful not to hurt the cat.,train,_ClrZy5Kkkk_25,_ClrZy5Kkkk_25-5-rgb_front,_ClrZy5Kkkk,_ClrZy5Kkkk-5-rgb_front,145.04,146.96,11,careful | hurt
HELP_AND_SAFETY,104,"Its funny, I sometimes I get a phone call, how much do you charge for elbow pain?",train,09B_3NBFoM8_1,09B_3NBFoM8_1-5-rgb_front,09B_3NBFoM8,09B_3NBFoM8-5-rgb_front,7.26,10.96,17,call | pain
HELP_AND_SAFETY,102,Does heat help?,train,09B_3NBFoM8_7,09B_3NBFoM8_7-5-rgb_front,09B_3NBFoM8,09B_3NBFoM8-5-rgb_front,37.69,38.48,3,help
